Code Status For :500,521,522,523,524,525,526,527,528,529,533,544,566,577,588	File Updated :03/07/2023
NPA	NXX	Use	OCN 	Company                                                     
527	418	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	419	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	420	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	421	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	422	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	423	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	424	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	425	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	426	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	427	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	428	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	429	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	430	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	431	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	432	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	433	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	434	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	435	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	436	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	437	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	438	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	439	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	440	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	441	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	442	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	443	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	444	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	445	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	446	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	447	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	448	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	449	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	450	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	451	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	452	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	453	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	454	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	455	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	456	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	457	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	458	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	459	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	460	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	461	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	462	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	463	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	464	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	465	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	466	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	467	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	468	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	469	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	470	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	471	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	472	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	473	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	474	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	475	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	476	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	477	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	478	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	479	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	480	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	481	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	482	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	483	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	484	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	485	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	486	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	487	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	488	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	489	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	490	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	491	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	492	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	493	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	494	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	495	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	496	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	497	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	498	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	499	AS	6266	UNITED STATES CELLULAR - IA                                 
527	500	AS	6266	UNITED STATES CELLULAR - IA                                 
527	501	AS	6266	UNITED STATES CELLULAR - IA                                 
527	502	AS	6266	UNITED STATES CELLULAR - IA                                 
527	503	AS	6266	UNITED STATES CELLULAR - IA                                 
527	504	AS	6266	UNITED STATES CELLULAR - IA                                 
527	505	AS	6266	UNITED STATES CELLULAR - IA                                 
527	506	AS	6266	UNITED STATES CELLULAR - IA                                 
527	507	AS	6266	UNITED STATES CELLULAR - IA                                 
527	508	AS	6266	UNITED STATES CELLULAR - IA                                 
527	509	AS	099G	T-MOBILE LICENSE LLC                                        
527	510	AS	099G	T-MOBILE LICENSE LLC                                        
527	511	AS	099G	T-MOBILE LICENSE LLC                                        
527	512	AS	099G	T-MOBILE LICENSE LLC                                        
527	513	AS	099G	T-MOBILE LICENSE LLC                                        
527	514	AS	099G	T-MOBILE LICENSE LLC                                        
527	515	AS	099G	T-MOBILE LICENSE LLC                                        
527	516	AS	099G	T-MOBILE LICENSE LLC                                        
527	517	AS	099G	T-MOBILE LICENSE LLC                                        
527	518	AS	099G	T-MOBILE LICENSE LLC                                        
527	519	AS	099G	T-MOBILE LICENSE LLC                                        
527	520	AS	099G	T-MOBILE LICENSE LLC                                        
527	521	AS	099G	T-MOBILE LICENSE LLC                                        
527	522	AS	099G	T-MOBILE LICENSE LLC                                        
527	523	AS	099G	T-MOBILE LICENSE LLC                                        
527	524	AS	099G	T-MOBILE LICENSE LLC                                        
527	525	AS	099G	T-MOBILE LICENSE LLC                                        
527	526	AS	099G	T-MOBILE LICENSE LLC                                        
527	527	AS	099G	T-MOBILE LICENSE LLC                                        
527	528	AS	099G	T-MOBILE LICENSE LLC                                        
527	529	AS	099G	T-MOBILE LICENSE LLC                                        
527	530	AS	099G	T-MOBILE LICENSE LLC                                        
527	531	AS	099G	T-MOBILE LICENSE LLC                                        
527	532	AS	099G	T-MOBILE LICENSE LLC                                        
527	533	AS	099G	T-MOBILE LICENSE LLC                                        
527	534	AS	099G	T-MOBILE LICENSE LLC                                        
527	535	AS	099G	T-MOBILE LICENSE LLC                                        
527	536	AS	099G	T-MOBILE LICENSE LLC                                        
527	537	AS	099G	T-MOBILE LICENSE LLC                                        
527	538	AS	099G	T-MOBILE LICENSE LLC                                        
527	539	AS	099G	T-MOBILE LICENSE LLC                                        
527	540	AS	099G	T-MOBILE LICENSE LLC                                        
527	541	AS	099G	T-MOBILE LICENSE LLC                                        
527	542	AS	099G	T-MOBILE LICENSE LLC                                        
527	543	AS	099G	T-MOBILE LICENSE LLC                                        
527	544	AS	343J	NUMBER ACCESS, LLC                                          
527	545	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	546	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	547	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	548	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	549	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	550	AS	099G	T-MOBILE LICENSE LLC                                        
527	551	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	552	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	553	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	554	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	555	UA	    	                                                            
527	556	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	557	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	558	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	559	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	560	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	561	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	562	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	563	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	564	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	565	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	566	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	567	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	568	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	569	AS	6010	NEW CINGULAR WIRELESS PCS, LLC                              
527	570	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	571	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	572	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	573	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	574	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	575	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	576	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	577	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	578	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	579	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	580	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	581	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	582	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	583	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	584	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	585	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	586	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	587	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	588	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	589	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	590	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	591	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	592	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	593	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	594	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	595	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	596	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	597	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	598	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	599	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	600	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	601	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	602	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	603	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	604	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	605	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	606	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	607	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	608	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	609	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	610	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	611	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	612	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	613	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	614	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	615	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	616	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	617	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	618	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	619	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	620	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	621	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	622	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	623	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	624	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	625	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	626	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	627	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	628	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	629	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	630	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	631	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	632	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	633	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	634	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
527	635	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
